eventId,eventUid,eventName,eventCategory,eventLocation,clubId,clubLogin,clubName,eventAttendees,eventPriceRange,eventButtonLabel,eventBadges,totalTicketsSoldValue,checkbox_id,displayType,registered,waiting_list,eventTags,coHostId,custom_time_instruction,checkin,registrationStatus,printTicket,eventTimezone,ariaEventDetails,ariaEventDetailsWithLocation,parentEventIds,all_results_hidden,hybrid,dayofweek,month,day,year,time,eventDates,hour
300255359,e3bc290a063b3fcdbcea28ed7994854f,Segovia Women's & Men´s Volleyball practice Tuesday,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,20.0,FREE,Register,Off CampusSegovia CampusSports,0.00,300255359.0,event,Unknown,,Off CampusSegovia CampusSports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Women’s and Men´s Volleyball practice Tuesday. Tuesday, 26 September 2023 At 9:00 PM, (GMT+2).","Segovia Women’s and Men´s Volleyball practice Tuesday. Tuesday, 26 September 2023 At 9:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Tue,Sep,26.0,2023.0,9 PM – 11 PM,Unknown,21.0
300255137,a072cdfaaa3a901996903bf04f72c48b,Segovia Men's Basketball practice Tuesday,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,1.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300255137.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Men’s Basketball practice Tuesday. Tuesday, 26 September 2023 At 8:00 PM, (GMT+2).","Segovia Men’s Basketball practice Tuesday. Tuesday, 26 September 2023 At 8:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Tue,Sep,26.0,2023.0,8 PM – 9:30 PM,Unknown,20.0
300255184,30af803274c595d71e9f4ac371b527e9,Segovia Men's Football practice Tuesday,Off Campus,Private Location (register to display),300002888.0,iesportswellbeing,Sports & Well-Being,0.0,FREE,Register,Off CampusSegovia CampusSportsSports Area (Segovia),0.00,300255184.0,event,Unknown,,Off CampusSegovia CampusSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Segovia Men’s Football practice Tuesday. Tuesday, 26 September 2023 At 8:00 PM, (GMT+2).","Segovia Men’s Football practice Tuesday. Tuesday, 26 September 2023 At 8:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Tue,Sep,26.0,2023.0,8 PM – 11 PM,Unknown,20.0
300255391,b686b46250c29f65c4de9310bcfa3e52,PILATES,On Campus,"SERRANO, 99-101, Paper Pavilion",300002888.0,iesportswellbeing,Sports & Well-Being,56.0,FREE,Register,On CampusSerrano 99-101Sports,0.00,300255391.0,event,Unknown,,On CampusSerrano 99-101Sports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"PILATES. Tuesday, 26 September 2023 At 8:00 PM, (GMT+2).","PILATES. Tuesday, 26 September 2023 At 8:00 PM, (GMT+2). SERRANO, 99-101, Paper Pavilion.",Pilates Weekly session,,Unknown,Tue,Sep,26.0,2023.0,8 PM – 10 PM,Unknown,20.0
300255393,dca752653490c55b8d00af89043d920c,HIIT POWER SESSION,On Campus,"SERRANO, 99-101, Paper Pavilion",300002888.0,iesportswellbeing,Sports & Well-Being,17.0,FREE,Register,On CampusAthletic CenterSports,0.00,300255393.0,event,Unknown,,On CampusAthletic CenterSports,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"HIIT POWER SESSION. Tuesday, 26 September 2023 At 7:00 PM, (GMT+2).","HIIT POWER SESSION. Tuesday, 26 September 2023 At 7:00 PM, (GMT+2). SERRANO, 99-101, Paper Pavilion.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,7 PM – 8 PM,Unknown,19.0
300255551,546b86299747f9710b91078dd60fda9c,Segovia Open Swimming,Off Campus,Polideportivo Los Escobares (La Lastrilla),300002888.0,iesportswellbeing,Sports & Well-Being,8.0,FREE,Register,Off CampusSegovia CampusSports,0.00,300255551.0,event,Unknown,,Off CampusSegovia CampusSports,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Segovia Open Swimming. Tuesday, 26 September 2023 At 6:30 PM, (GMT+2).","Segovia Open Swimming. Tuesday, 26 September 2023 At 6:30 PM, (GMT+2). Polideportivo Los Escobares ( La Lastrilla ) .",IE University Sports Week,,Unknown,Tue,Sep,26.0,2023.0,6:30 PM – 9 PM,Unknown,18.5
300255549,5b7e9d4537183cca845e9ea57c632e92,WELCOME DRINKS,Off Campus,Private Location (register to display),200000041.0,ielcmc,IE Lebanon Club MIX,10.0,FREE,Register,Off CampusCommunity / networking,0.00,300255549.0,event,Unknown,,Off CampusCommunity / networking,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"WELCOME DRINKS. Tuesday, 26 September 2023 At 6:30 PM, (GMT+2).","WELCOME DRINKS. Tuesday, 26 September 2023 At 6:30 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Tue,Sep,26.0,2023.0,6:30 PM – 9 PM,Unknown,18.5
300254149,7486b456be05b0d23e553fbe6bc1e33c,What is Finance?,Hybrid,"IE TOWER, Room T-12.02",200000066.0,iecapitalmarkets,IE Finance and Capital Markets Club,88.0,FREE,Register,HybridAlumni events,0.00,300254149.0,event,Unknown,,HybridAlumni events,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"What is Finance? Tuesday, 26 September 2023 At 6:30 PM, (GMT+2).","What is Finance? Tuesday, 26 September 2023 At 6:30 PM, (GMT+2). IE TOWER, Room T-12.02.",Unknown,,hybrid,Tue,Sep,26.0,2023.0,6:30 PM – 7:30 PM,Unknown,18.5
300253687,3a17056c37aa8122b7c2e08f3f752f46,108 Sun Salutations to Welcome the Fall,On Campus,"IE TOWER, The Castellana Garden at IE Tower",300002138.0,iehealth,IE Center for Health & Well-being,81.0,FREE,Register,On CampusAlumni eventsUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,0.00,300253687.0,event,Unknown,,On CampusAlumni eventsUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,"IE Well-Being Club, My Well-Being",Unknown,0.4375,9 Spots Left,Unknown,(GMT+2),"108 Sun Salutations to Welcome the Fall. Tuesday, 26 September 2023 At 6:00 PM, (GMT+2).","108 Sun Salutations to Welcome the Fall. Tuesday, 26 September 2023 At 6:00 PM, (GMT+2). IE TOWER, The Castellana Garden at IE Tower.",IE University Sports Week,,Unknown,Tue,Sep,26.0,2023.0,6 PM – 8 PM,Unknown,18.0
300253402,1b31ce14b7016116ffcd06baefab4688,Virtual Speed Networking: Finance Edition,Online,Online Event,200000137.0,IEAGlobAlumR,IE Global Alumni Relations,87.0,FREE,Register,OnlineAlumni eventsCommunity / networkingFinance / Investing / Insurance ...,0.00,300253402.0,event,Unknown,,OnlineAlumni eventsCommunity / networkingFinance / Investing / Insurance ...,"IE Alumni Finance Community, IEU Undergrad Alumni",Unknown,0.4375,Unknown,Unknown,(GMT+2),"Virtual Speed Networking: Finance Edition. Tuesday, 26 September 2023 At 6:00 PM, (GMT+2).","Virtual Speed Networking: Finance Edition. Tuesday, 26 September 2023 At 6:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,6 PM – 7:15 PM,Unknown,18.0
300253565,8607879465ef73db5f94fccb1b422116,IE Foundation Prizes in the Humanities Awards Ceremony,On Campus,"IE TOWER, 24th Floor",300002145.0,humanities,IE School of Humanities,20.0,FREE,Register,On CampusArts & humanities,0.00,300253565.0,event,Unknown,,On CampusArts & humanities,IE Foundation,Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE Foundation Prizes in the Humanities Awards Ceremony. Tuesday, 26 September 2023 At 5:00 PM, (GMT+2).","IE Foundation Prizes in the Humanities Awards Ceremony. Tuesday, 26 September 2023 At 5:00 PM, (GMT+2). IE TOWER, 24th Floor.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,5 PM – 7 PM,Unknown,17.0
300255456,d7b0ab10d3daa5a9749e4605e483a4e5,PRE MIDTERM TUTORING BEGINNER SESSION CALCULUS BSCAI,On Campus,"IE TOWER, T-04.02",300003074.0,ieMathSC,IE Math Club MIX,6.0,FREE,Register,On Campus,0.00,300255456.0,event,Unknown,,On Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"PRE MIDTERM TUTORING BEGINNER SESSION CALCULUS BSCAI. Tuesday, 26 September 2023 At 5:00 PM, (GMT+2).","PRE MIDTERM TUTORING BEGINNER SESSION CALCULUS BSCAI. Tuesday, 26 September 2023 At 5:00 PM, (GMT+2). IE TOWER, T-04.02.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,5 PM – 6 PM,Unknown,17.0
300089223,04bf8b4a65cc5f41ce8d05313b3c74c6,IE University Library Training Session: Get to know IE University Library and add value to your knowledge!,Online,Online Event Zoom link,300000282.0,IELibrary,IEU Library,17.0,FREE,Register,Online,0.00,300089223.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE University Library Training Session: Get to know IE University Library and add value to your knowledge! Tuesday, 26 September 2023 At 5:00 PM, (GMT+2).","IE University Library Training Session: Get to know IE University Library and add value to your knowledge! Tuesday, 26 September 2023 At 5:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,5 PM – 6 PM,Unknown,17.0
300255406,2b136cb2c8956f9ea3f6feb681bd5c13,Crack the Case,Hybrid,Private Location (register to display),200000068.0,ieconsulting,IE Consulting Club,97.0,FREE,Register,HybridConsultingConsulting - Crack the Case,0.00,300255406.0,event,Unknown,,HybridConsultingConsulting - Crack the Case,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Crack the Case. Tuesday, 26 September 2023 At 4:00 PM, (GMT+2).","Crack the Case. Tuesday, 26 September 2023 At 4:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,Unknown,Tue,Sep,26.0,2023.0,4 PM – 5 PM,Unknown,16.0
300255272,12e57558effa4d848c009dac9728b188,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,6.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300255272.0,event,Unknown,,OnlineCV Optimization - T&C,0,Unknown,0.4375,1 Spots Left,Unknown,(GMT+2),"Career Practice: CV Optimization. Tuesday, 26 September 2023 At 3:00 PM, (GMT+2).","Career Practice: CV Optimization. Tuesday, 26 September 2023 At 3:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,3 PM – 4 PM,Unknown,15.0
300255423,f087ec16b7ea0c1385989ed8e033edd5,Speaker Series: Career Path Forward,Online,Online Event,200000137.0,IEAGlobAlumR,IE Global Alumni Relations,17.0,FREE,Register,OnlineAlumni eventsBanking / Insurance / Financial ...ConsultingCultureDigital transformation / Big DataEconomicsFinance / Investing / Insurance ...Tech & DataTechnology / Telecommunications ...,0.00,300255423.0,event,Unknown,,OnlineAlumni eventsBanking / Insurance / Financial ...ConsultingCultureDigital transformation / Big DataEconomicsFinance / Investing / Insurance ...Tech & DataTechnology / Telecommunications ...,"IE Alumni Benefits, IE Alumni Finance Community, IEU Undergrad Alumni, Talent and Careers",Unknown,0.4375,Unknown,Unknown,(GMT+2),"Speaker Series: Career Path Forward. Tuesday, 26 September 2023 At 3:00 PM, (GMT+2).","Speaker Series: Career Path Forward. Tuesday, 26 September 2023 At 3:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,3 PM – 4 PM,Unknown,15.0
300253397,fcbc35b36686a6e5b3f52935b2b72c29,Masters Campus Meet-Up: Preparing for Sustainability Week,On Campus,"MARIA DE MOLINA, 31 BIS, MM Garden",200000131.0,iecampuslife,IE Campus Life,25.0,FREE,Register,On CampusCommunity / networkingMaría de Molina 31 BisMaría Molina 31,0.00,300253397.0,event,Unknown,,On CampusCommunity / networkingMaría de Molina 31 BisMaría Molina 31,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Masters Campus Meet-Up: Preparing for Sustainability Week. Tuesday, 26 September 2023 At 2:30 PM, (GMT+2).","Masters Campus Meet-Up: Preparing for Sustainability Week. Tuesday, 26 September 2023 At 2:30 PM, (GMT+2). MARIA DE MOLINA, 31 BIS, MM Garden.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,2:30 PM – 4 PM,Unknown,14.5
300096505,36af3a8d664f77745a905d67b8ba8ba0,MBA Talent Days - Consulting Sector,On Campus,"Velázquez 130, V-Garden (floor -1)",200000640.0,TalentCareers,Talent and Careers,206.0,FREE,Register,On CampusConsultingMBA Days - T&C,0.00,300096505.0,event,Unknown,,On CampusConsultingMBA Days - T&C,IE Career Event Ambassadors,Unknown,0.4375,Unknown,Unknown,(GMT+2),"MBA Talent Days - Consulting Sector. Tuesday, 26 September 2023 At 2:30 PM, (GMT+2).","MBA Talent Days - Consulting Sector. Tuesday, 26 September 2023 At 2:30 PM, (GMT+2). Velázquez 130, V-Garden ( floor -1 ) .",MBA Talent Days,,Unknown,Tue,Sep,26.0,2023.0,2:30 PM – 7:30 PM,Unknown,14.5
300255106,6117a1bc8fc10ea67dcc1dda14a7477e,Dynamic Training Powered by Lululemon with Adriana Tovar (Lululemon Ambassador),On Campus,"IE TOWER, IE Garden",300002888.0,iesportswellbeing,Sports & Well-Being,27.0,FREE,Register,On CampusAthletic CenterSports,0.00,300255106.0,event,Unknown,,On CampusAthletic CenterSports,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Dynamic Training Powered by Lululemon with Adriana Tovar ( Lululemon Ambassador ) . Tuesday, 26 September 2023 At 1:30 PM, (GMT+2).","Dynamic Training Powered by Lululemon with Adriana Tovar ( Lululemon Ambassador ) . Tuesday, 26 September 2023 At 1:30 PM, (GMT+2). IE TOWER, IE Garden.",IE University Sports Week,,Unknown,Tue,Sep,26.0,2023.0,1:30 PM – 2:30 PM,Unknown,13.5
300255395,bd0ffebe009d08a87669f0deb2bb59a7,IE Campus Meet-Up in Segovia: Sustainability Week Special Edition,On Campus,"CAMPUS SEGOVIA, Cafeteria",200000131.0,iecampuslife,IE Campus Life,6.0,FREE,Register,On CampusCommunity / networkingSegovia CampusSustainability,0.00,300255395.0,event,Unknown,,On CampusCommunity / networkingSegovia CampusSustainability,"IE Asia Club MIX, IE Charity Club SC, IE SDGs Club SC",Unknown,0.4375,Unknown,Unknown,(GMT+2),"IE Campus Meet-Up in Segovia: Sustainability Week Special Edition. Tuesday, 26 September 2023 At 1:00 PM, (GMT+2).","IE Campus Meet-Up in Segovia: Sustainability Week Special Edition. Tuesday, 26 September 2023 At 1:00 PM, (GMT+2). CAMPUS SEGOVIA, Cafeteria.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,1 PM – 2 PM,Unknown,13.0
300293322,809047ccb1b7998df619066f3fdac953,"Workshop: ""Look After Your Mate"" - IE TOWER",On Campus,TBD,300002039.0,IEUMenCo,IEU Counseling,0.0,FREE,Register,"On CampusCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",0.00,300293322.0,event,Unknown,,"On CampusCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",IEU Counseling,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Workshop: “Look After Your Mate“ - IE TOWER. Tuesday, 26 September 2023 At 1:00 PM, (GMT+2).","Workshop: “Look After Your Mate“ - IE TOWER. Tuesday, 26 September 2023 At 1:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,1 PM – 2:30 PM,Unknown,13.0
300253760,faaebc4851b1bb1c8317af9df63df010,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,5.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300253760.0,event,Unknown,,OnlineCV Optimization - T&C,0,Unknown,0.4375,2 Spots Left,Unknown,(GMT+2),"Career Practice: CV Optimization. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2).","Career Practice: CV Optimization. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,12 PM – 1 PM,Unknown,12.0
300255254,fefb9a8508462e3318c721bf90ae012d,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,7.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300255254.0,event,Unknown,,OnlineCV Optimization - T&C,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Career Practice: CV Optimization. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2).","Career Practice: CV Optimization. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,12 PM – 1 PM,Unknown,12.0
300255559,f19304eaf92190934964c0a3d935ca05,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,8.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300255559.0,event,Unknown,,OnlineCV Optimization - T&C,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Career Practice: CV Optimization. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2).","Career Practice: CV Optimization. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,12 PM – 1 PM,Unknown,12.0
300253768,56ad658c162debbe677c0da8008175f3,Campus Meet-Up at IE Tower,On Campus,"IE TOWER, 10th floor Hub",200000131.0,iecampuslife,IE Campus Life,26.0,FREE,Register,On CampusCommunity / networkingIE TowerWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,0.00,300253768.0,event,Unknown,,On CampusCommunity / networkingIE TowerWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,"IE Charity Club, IE Student Sustainability Committee, IE Center for Health & Well-being",Unknown,0.4375,Unknown,Unknown,(GMT+2),"Campus Meet-Up at IE Tower. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2).","Campus Meet-Up at IE Tower. Tuesday, 26 September 2023 At 12:00 PM, (GMT+2). IE TOWER, 10th floor Hub.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,12 PM – 2 PM,Unknown,12.0
300255247,e59789bd5b914872fafa45a2ef4e942b,Sustainability Focus Group - Tower,On Campus,"IE TOWER, Room T-04.06",300002391.0,sustainabilityoffice,IE Sustainability Office,16.0,FREE,Register,On Campus,0.00,300255247.0,event,Unknown,,On Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Sustainability Focus Group - Tower. Tuesday, 26 September 2023 At 10:00 AM, (GMT+2).","Sustainability Focus Group - Tower. Tuesday, 26 September 2023 At 10:00 AM, (GMT+2). IE TOWER, Room T-04.06.",Unknown,,Unknown,Tue,Sep,26.0,2023.0,10:00 AM – Fri,Unknown,10.0
300253800,090d5c38ecaee49d6a33ba8d27aabe60,Get Involved in IE Entrepreneurship,Hybrid,Private Location (register to display),300002413.0,ieeic,IE Entrepreneurship & Innovation Center,498.0,FREE,Register,HybridEntrepreneurshipHuman Resources,0.00,300253800.0,event,Unknown,,HybridEntrepreneurshipHuman Resources,IE Startup Experience,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Get Involved in IE Entrepreneurship. Monday, 25 September 2023 At 7:00 PM, (GMT+2).","Get Involved in IE Entrepreneurship. Monday, 25 September 2023 At 7:00 PM, (GMT+2). Private Location ( register to display ) .",Unknown,,hybrid,Mon,Sep,25.0,2023.0,7 PM – 9 PM,Unknown,19.0
300254137,d40ecffc253ea55ddaa500de71b3cdfc,Italian Society Meet & Greet!,Hybrid,TBD,300002697.0,ieitaliansociety,IE Italian Society Club MIX,49.0,FREE,Register,HybridCultureDiversityFood & beverage / gastronomySegovia Campus,0.00,300254137.0,event,Unknown,,HybridCultureDiversityFood & beverage / gastronomySegovia Campus,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Italian Society Meet and Greet! Monday, 25 September 2023 At 7:00 PM, (GMT+2).","Italian Society Meet and Greet! Monday, 25 September 2023 At 7:00 PM, (GMT+2). TBD.",Unknown,,Unknown,Mon,Sep,25.0,2023.0,7 PM – 9 PM,Unknown,19.0
300253223,b60c970be4943f69a065b26c87757764,Los métodos de interpretación del Tribunal de Justicia de la Unión Europea,On Campus,"IE TOWER, 15th Floor, Rooms 15.02 + 15.04",300002570.0,ieeditorial,IE Editorial - Knowledge,176.0,FREE,Register,On Campus,0.00,300253223.0,event,Unknown,,On Campus,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Los métodos de interpretación del Tribunal de Justicia de la Unión Europea. Monday, 25 September 2023 At 4:00 PM, (GMT+2).","Los métodos de interpretación del Tribunal de Justicia de la Unión Europea. Monday, 25 September 2023 At 4:00 PM, (GMT+2). IE TOWER, 15th Floor, Rooms 15.02 plus 15.04.",Unknown,,Unknown,Mon,Sep,25.0,2023.0,4 PM – 5:30 PM,Unknown,16.0
300253743,6015b4a4f8fcb7eafc5288d8271519a9,"Digital Balance: Aligning Well-being, Values and Work in a World that’s Always On",Online,Online Event,300002138.0,iehealth,IE Center for Health & Well-being,68.0,FREE,Register,OnlineAlumni eventsUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,0.00,300253743.0,event,Unknown,,OnlineAlumni eventsUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,My Well-Being,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Digital Balance: Aligning Well-being, Values and Work in a World that’s Always On. Monday, 25 September 2023 At 3:30 PM, (GMT+2).","Digital Balance: Aligning Well-being, Values and Work in a World that’s Always On. Monday, 25 September 2023 At 3:30 PM, (GMT+2). Online Event.",Unknown,,Unknown,Mon,Sep,25.0,2023.0,3:30 PM – 5 PM,Unknown,15.5
300255084,77767b8ed335d4edb40234c922a440f6,"AI Forum. Three Horizons: Governance, Education and the Future of Work",On Campus,"IE TOWER, 24th floor at IE Tower and Paper Pavilion",300003087.0,provostsoffice,Provost's Office,15.0,FREE,Register,On CampusTech & Data,0.00,300255084.0,event,Unknown,,On CampusTech & Data,0,Unknown,0.4375,15 Spots Left,Unknown,(GMT+2),"AI Forum. Three Horizons: Governance, Education and the Future of Work. Monday, 25 September 2023 At 3:30 PM, (GMT+2).","AI Forum. Three Horizons: Governance, Education and the Future of Work. Monday, 25 September 2023 At 3:30 PM, (GMT+2). IE TOWER, 24th floor at IE Tower and Paper Pavilion.",Unknown,,Unknown,Mon,Sep,25.0,2023.0,3:30 PM – Tue,Unknown,15.5
300254009,56f4e41c8b775887981c11e73cfd5032,The Path to Promotion: A Course on Navigating the Promotion Process,Online,Online Event,300002411.0,tcalumni,Talent & Careers for Alumni,0.0,Unknown,View,OnlineAlumni events,0.00,300254009.0,event,Unknown,,OnlineAlumni events,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"The Path to Promotion: A Course on Navigating the Promotion Process. Monday, 25 September 2023 At 3:00 PM, (GMT+2).","The Path to Promotion: A Course on Navigating the Promotion Process. Monday, 25 September 2023 At 3:00 PM, (GMT+2). Online Event.",Unknown,,Unknown,Mon,Sep,25.0,2023.0,3:00 PM – Wed,Unknown,15.0
300254135,688768c727214d19003dc64c16c19c7d,The Path to Promotion: A Course on Navigating the Promotion Process (Sessions 1&2),Online,Online Event,300002411.0,tcalumni,Talent & Careers for Alumni,68.0,FREE,Register,OnlineAlumni events,0.00,300254135.0,event,Unknown,,OnlineAlumni events,0,Unknown,0.4375,Unknown,Unknown,(GMT+2),"The Path to Promotion: A Course on Navigating the Promotion Process ( Sessions 1 and 2 ) . Monday, 25 September 2023 At 3:00 PM, (GMT+2).","The Path to Promotion: A Course on Navigating the Promotion Process ( Sessions 1 and 2 ) . Monday, 25 September 2023 At 3:00 PM, (GMT+2). Online Event.",The Path to Promotion: A Course on Navigating the Promotion Process,,Unknown,Mon,Sep,25.0,2023.0,3 PM – 4:30 PM,Unknown,15.0
300096504,96e1de63e3cd1100ef9e9594f9a2be51,MBA Talent Days - Diversified Industries,On Campus,"Velázquez 130, V-Garden (floor -1)",200000640.0,TalentCareers,Talent and Careers,252.0,FREE,Register,On CampusConsumer Products & RetailHealthcare / Pharma / BiotechnologyMBA Days - T&C,0.00,300096504.0,event,Unknown,,On CampusConsumer Products & RetailHealthcare / Pharma / BiotechnologyMBA Days - T&C,IE Career Event Ambassadors,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"MBA Talent Days - Diversified Industries. Monday, 25 September 2023 At 2:30 PM, (GMT+2).","MBA Talent Days - Diversified Industries. Monday, 25 September 2023 At 2:30 PM, (GMT+2). Velázquez 130, V-Garden ( floor -1 ) .",MBA Talent Days,,Unknown,Mon,Sep,25.0,2023.0,2:30 PM – 7:30 PM,Unknown,14.5
300253202,63e397383d650db8d32363f280e2d619,MBA Talent Days,On Campus,"Velázquez 130, V-Garden (floor-1)",200000640.0,TalentCareers,Talent and Careers,0.0,Unknown,View,On CampusEmployer Relations - T&CMBA Days - T&C,0.00,300253202.0,event,Unknown,,On CampusEmployer Relations - T&CMBA Days - T&C,IE Career Event Ambassadors,Unknown,0.4375,Unknown,Unknown,(GMT+2),"MBA Talent Days. Monday, 25 September 2023 At 2:30 PM, (GMT+2).","MBA Talent Days. Monday, 25 September 2023 At 2:30 PM, (GMT+2). Velázquez 130, V-Garden ( floor-1 ) .",Unknown,,Unknown,Mon,Sep,25.0,2023.0,2:30 PM – Thu,Unknown,14.5
300255104,f08fdc340bff89969ed48614eeb6ffb6,Dynamic Running x Lululemon w/ Sofia Fierros (Lululemon Ambassador),On Campus,"IE TOWER, Athletic Center",300002888.0,iesportswellbeing,Sports & Well-Being,25.0,FREE,Register,On CampusAthletic CenterSports,0.00,300255104.0,event,Unknown,,On CampusAthletic CenterSports,0,Unknown,0.4375,Waiting List,Unknown,(GMT+2),"Dynamic Running x Lululemon w slash Sofia Fierros ( Lululemon Ambassador ) . Monday, 25 September 2023 At 1:30 PM, (GMT+2).","Dynamic Running x Lululemon w slash Sofia Fierros ( Lululemon Ambassador ) . Monday, 25 September 2023 At 1:30 PM, (GMT+2). IE TOWER, Athletic Center.",IE University Sports Week,,Unknown,Mon,Sep,25.0,2023.0,1:30 PM – 2:30 PM,Unknown,13.5
300253671,dbd4ac39abcd5053c6cd8600da3b36fd,"Workshop: ""Look After Your Mate"" - IE TOWER",On Campus,"IE TOWER, 20th floor, 20.11",300002039.0,IEUMenCo,IEU Counseling,2.0,FREE,Register,"On CampusCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",0.00,300253671.0,event,Unknown,,"On CampusCommunity / networkingCultureDiversityDiversity, Inclusion and BelongingEducationLGBTUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...",IEU Counseling,Unknown,0.4375,Unknown,Unknown,(GMT+2),"Workshop: “Look After Your Mate“ - IE TOWER. Monday, 25 September 2023 At 11:00 AM, (GMT+2).","Workshop: “Look After Your Mate“ - IE TOWER. Monday, 25 September 2023 At 11:00 AM, (GMT+2). IE TOWER, 20th floor, 20.11.",Unknown,,Unknown,Mon,Sep,25.0,2023.0,11 AM – 12:15 PM,Unknown,11.0
